n,role(A=1),lead(L/LF=1),CH/CH_pair,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24
1,2,1,3,0.326458817148356,0.239391998743333,0.272741617505717,0.229545455803665,0.225856317412296,0.395626529821757,0.299826692186023,0.396906352668577,0.27656025793747,0.298367591632567,0.377350347671901,0.374907114959861,0.341685074302077,0.440410253952331,0.286814392596213,0.244161973995973,0.353333746230973,0.231502376589107,0.192648080701287,0.241160314790322,0.237307225950319,0.322510055019617,0.384391874773894,0.287204788395486
1,2,0,3,0.432541085132824,0.262371550986294,0.55679094981163,0.419648023657188,0.227764741225479,0.39713344430347,0.324314339239361,0.232090112439161,0.213235477516638,0.398747658802516,0.295561614833389,0.242899054031547,0.167004865907402,0.286000553624612,0.145294279934155,0.278318306431646,0.224302600700598,0.301496298742054,0.236641053550475,0.176077257735493,0.217944854865089,0.219798215596884,0.43673211776949,0.155253102828807
1,1,1,4,0.506650862861806,0.400975497106227,0.374363397510756,0.260101419649348,0.288979566993043,0.521319198490394,0.32196129607922,0.378749870176205,0.268596898350766,0.430850975323456,0.431399391365731,0.251840716670357,0.310709285198721,0.373719725730988,0.350180284274948,0.393312549614901,0.30250284075974,0.392507893293623,0.368184704417584,0.235136591783531,0.237014806931028,0.276833459657107,0.344508298322141,0.451695825760679
1,1,0,4,0.408527065443175,0.565749173620469,0.247286973337966,0.298341276441762,0.531187116456979,0.379967568288394,0.312196675998214,0.27161222787913,0.178308030454118,0.463592029124531,0.393868793964876,0.285424994038931,0.345026499296021,0.369136349423271,0.661016897246127,0.517192095803683,0.442627973013178,0.313669564195124,0.310547487917317,0.43950688739298,0.216057400488785,0.267351160375166,0.351405263464251,0.587831948507287
1,2,1,4,0.374374193804074,0.22605588981201,0.25337487719988,0.305928424863254,0.275649609753868,0.489224761296654,0.294594098114264,0.459998951514564,0.285997594207001,0.342888604893763,0.355741664511894,0.406951290925662,0.288881398514593,0.26886272340432,0.291857201481138,0.385455222160948,0.321387255501954,0.158765677537333,0.242326932726865,0.410938437905976,0.304662310660847,0.367588057776057,0.313138099756085,0.343587355589776
1,2,0,4,0.222929858161274,0.169046189175177,0.357410020279499,0.439802455094133,0.241468284184997,0.399928725263743,0.333247662398544,0.176997778960176,0.194556608293643,0.325379222709319,0.259227366204868,0.292428872455609,0.286857024108161,0.195258223928223,0.316373583411897,0.250671924366296,0.165553608869826,0.480667217894892,0.35954783106622,0.341966681625168,0.248413504237279,0.279829392989873,0.328858508537178,0.220774064124718
1,1,1,5,0.491476626926342,0.369945910083888,0.427860289290549,0.369198851758296,0.285343800083737,0.32043332326465,0.321085106971541,0.435416999498318,0.325006892181408,0.356592609835462,0.302755632059924,0.322126820668487,0.325970391881682,0.298584775323807,0.356244108441811,0.250047906159283,0.504182612927091,0.352865205051402,0.162078773740004,0.303782645824528,0.37902763863471,0.304321888318666,0.316721136020808,0.386903030956027
1,1,0,5,0.325807236198471,0.257606042273095,0.301089438866783,0.425078915140543,0.294709703883217,0.370940534434005,0.434348763682485,0.263455931447516,0.364291377871722,0.198148635513081,0.491097639356114,0.340517870628783,0.33768365327364,0.267291920970378,0.27095674550249,0.545075296306503,0.465110964237969,0.289690978740395,0.399156840860879,0.515751084534369,0.392889247107795,0.316580135247511,0.14735560321328,0.397115902909209
1,2,1,5,0.526514748498043,0.337340381614672,0.383433287956146,0.654936689942011,0.316714604615373,0.4604843121316,0.230341417351254,0.387067792526314,0.273013728800814,0.526034015152731,0.401527767015283,0.292179492642974,0.315535902993504,0.451315021477434,0.307434309820977,0.455560373346407,0.355987818237918,0.330005044253666,0.382096232420205,0.354668161834684,0.197246513245579,0.210657759405122,0.393392277511979,0.331275283702237
1,2,0,5,0.409668482230936,0.286364288989044,0.311299353702742,0.429127100602501,0.235822405973522,0.359082329788415,0.415393043033694,0.228007668576203,0.312770780884677,0.326668868569948,0.47032014819676,0.24188328045471,0.349713852447018,0.591450359679646,0.290265829052515,0.422680712583001,0.172161939663418,0.0876951915394862,0.3489639045214,0.268075030986918,0.380499004277259,0.205058058622875,0.223154169307087,0.409778438424063
1,1,1,6,0.467511710857772,0.318336497185805,0.404419884158143,0.372550505610637,0.281919043034848,0.282628808181753,0.186713396353906,0.284153560351437,0.241958981793579,0.292991497411494,0.347211819152275,0.238335915734958,0.353703729806421,0.269462553749925,0.306551759364913,0.270708148118043,0.24140469019333,0.392357459988093,0.205204598882978,0.243385439419715,0.257592712250356,0.251534410532529,0.341750591558847,0.406331249547616
1,1,0,6,0.345128028738761,0.169590310758382,0.221008687940062,0.161819416546299,0.55399549097975,0.378325249709599,0.219144058425148,0.307626854177093,0.153383347170918,0.227949570489419,0.170370892444926,0.318723385251888,0.247931283543708,0.295167490919298,0.432509590727047,0.366268464757018,0.339771609957045,0.299521120701162,0.176464765018414,0.279506093046893,0.310457153270074,0.246645893667814,0.174832388890838,0.614615519505276
1,2,1,6,0.206502276765207,0.334957243447108,0.288672186437016,0.278603484058626,0.265476511646416,0.448044947537822,0.301535316560719,0.26643235032741,0.292782641583587,0.444867206647945,0.356828033468451,0.328571155867991,0.354252680501862,0.584599881000339,0.460421605636301,0.557398774221296,0.394609114355395,0.451392873766268,0.356634181308674,0.345986698320146,0.301874012403634,0.258151248658646,0.298814351921035,0.417363400301021
1,2,0,6,0.411616052084925,0.450137715247235,0.431877830925498,0.291983594917564,0.205954565168983,0.468234307239835,0.374250888707012,0.298915661927879,0.352681388803168,0.306754843258024,0.419872479913054,0.190244482367901,0.379266346042655,0.44948465076307,0.323471189226316,0.277045049133886,0.148339745941948,0.291870125862635,0.193775986102062,0.217987439038031,0.254706153584408,0.292431160946956,0.428336225407838,0.237727268016952
1,1,1,7,0.581616672836345,0.549003010867427,0.331490210513591,0.452177208203339,0.371245976511693,0.235666374031744,0.46090095778823,0.49595848136127,0.227760525856042,0.247313316177282,0.276381668837132,0.338787002851932,0.223044608046843,0.308068139887421,0.188053849997296,0.287870148836468,0.314302180047452,0.427590776806453,0.254505867394462,0.324834085129058,0.48422907893238,0.447611584234405,0.390230493696219,0.309600156279845
1,1,0,7,0.370734149193474,0.41249983498832,0.318135430662454,0.360468823110291,0.282725796825746,0.275929638367759,0.299858150425537,0.348896156776634,0.337929125315875,0.447285824819405,0.425703552465359,0.191040736546875,0.181754522452752,0.360723079837252,0.376755128002225,0.35493049786067,0.623848732598269,0.286803658937076,0.315003364157484,0.347441975250743,0.320861408666808,0.339818155203302,0.382337813014319,0.53906046061836
1,2,1,7,0.345387453881935,0.288476161083662,0.325857721123515,0.244399816029377,0.202791193128891,0.478546630111213,0.205057778715945,0.322279199567926,0.298052837361961,0.27313477489583,0.199296951070028,0.285615826159364,0.297518278513592,0.356301736288329,0.304281676555144,0.429042234402631,0.426633213508148,0.247915343716141,0.269516273426374,0.216885275524708,0.265160305827896,0.274956808724251,0.371660749506578,0.473865463337167
1,2,0,7,0.422260596953099,0.334147199610887,0.507363255038231,0.702845990229522,0.257843460159041,0.273052041252255,0.302735062516947,0.214287114592527,0.181973009137623,0.150137771029301,0.265830906598118,0.212766714085803,0.231901552524409,0.168167626183696,0.204893740172328,0.393317655944916,0.15322905581754,0.258766672172274,0.236280793368263,0.255816159781744,0.142897473895912,0.132427220693662,0.224011058833215,0.267318498340519
1,1,1,8,0.483202632341235,0.246867943689822,0.311020071987957,0.35516958442275,0.421521710144217,0.495514277665976,0.30536659507684,0.408961889318422,0.298724362020039,0.507919945721299,0.233153731253694,0.241137802476718,0.235631610836559,0.320228449737883,0.244359982645948,0.373541023933744,0.397691822882374,0.188395874283298,0.247819299895513,0.292994627546157,0.45850147950326,0.273713840234284,0.311332965854426,0.321910651260357
1,1,0,8,0.58960846716644,0.436255885974086,0.242488811589627,0.311289609452999,0.430430070901818,0.417965888373886,0.274533202007379,0.394804611451545,0.169680881014406,0.309705439727867,0.422660134697562,0.331217364622371,0.134835233499408,0.223548092831414,0.401408884693594,0.270256821197459,0.58750763793113,0.248422679091095,0.233116558834466,0.556267844150993,0.27840206205507,0.231616252912004,0.213763621084123,0.468260300950107
1,2,1,8,0.348677026468117,0.438868875932036,0.309157292356733,0.442797786600443,0.384394925624497,0.323966530941664,0.312377937817798,0.201080330687946,0.355808533942086,0.425176783110343,0.320444913163742,0.42748449159989,0.466595863947773,0.693219160342628,0.188738611905625,0.369867201238629,0.459826588605109,0.246763177069957,0.309603825167743,0.392349903710185,0.424168538758296,0.474351921205129,0.393604860554557,0.464842616798195
1,2,0,8,0.475762579440853,0.27361113535866,0.206929299516479,0.436980149351863,0.21291218338033,0.331277848157051,0.327456575196614,0.317033870963536,0.199919780163696,0.355870480746808,0.42542616953955,0.35502716973158,0.468329301555583,0.610477785984419,0.294432186753768,0.356094896979949,0.283061923815512,0.243399371951591,0.295621483178438,0.162262556463043,0.191850642219419,0.297169021403434,0.303728414840723,0.203719556746237
1,1,1,9,0.634554229647088,0.362383148177642,0.332515377511719,0.362172583552136,0.339411484722831,0.377906481548134,0.363978381696742,0.340662659715369,0.452624759574647,0.28696806935421,0.346373407238113,0.311909080816579,0.187322975027484,0.243572557927298,0.337828999677172,0.409259878525725,0.372961417028872,0.411594223180997,0.192360276898717,0.32486997093885,0.379965704758396,0.371473402491719,0.325775408396387,0.636117269746697
1,1,0,9,0.364835984568807,0.204038031350358,0.314368205365581,0.149754679964591,0.317574441636088,0.35630016966345,0.249226601108283,0.172201650248171,0.27779892556223,0.488718003071618,0.2587567249374,0.35472929470735,0.233494781350679,0.202442903593009,0.429584870984731,0.659315862963867,0.301691561314257,0.248437602326183,0.227031380899394,0.194133865873159,0.535774273938587,0.281678294622632,0.316733620659913,0.550731660373587
1,2,1,9,0.538544088875514,0.345068534139387,0.300135343164133,0.326848344862898,0.25842606609856,0.54912587357441,0.217166736455581,0.409574180816149,0.289849838851864,0.214346100579539,0.295555787194664,0.342060446114987,0.403208835842879,0.395020521756773,0.319552993069746,0.287214412563782,0.422023907574522,0.255961604489805,0.308282837625012,0.273649182894494,0.233379477835666,0.300786886346739,0.321553787131536,0.403263713607411
1,2,0,9,0.353842631833654,0.223833920228987,0.343188612774588,0.40222462233049,0.302048353784831,0.649100724620451,0.441860036757495,0.156343946841959,0.165792599046536,0.214621888296811,0.253643944181938,0.332955842619158,0.258607177644521,0.403628863720184,0.159685628491302,0.228025912559461,0.326044796980279,0.407670631192573,0.328087045804547,0.268408153133323,0.295550504056074,0.270055348278827,0.368089719123251,0.278584529513077
1,1,1,10,0.53592466565339,0.378287474204643,0.322269955089107,0.190071073761602,0.359825863648577,0.273327998555684,0.29893843216058,0.405297824436841,0.256438775508938,0.342998494994537,0.246031883599638,0.35890498376589,0.214834673878288,0.318730313325535,0.289075602149788,0.326609680787053,0.423707197549371,0.513131046764139,0.226647857202153,0.420447223986906,0.45808650028105,0.378154979170026,0.337200015279524,0.448940613085584
1,1,0,10,0.414168777473843,0.136743566200653,0.307071410771444,0.250066253179093,0.450650159569943,0.13263550821388,0.429901624276613,0.653460654921543,0.219859459004029,0.288066468551469,0.306109475475072,0.285778653484485,0.266015887735496,0.378450280046528,0.675546834809279,0.368110532967328,0.321466691240389,0.29068713753479,0.276124309097005,0.376492071365991,0.329909339737599,0.245822104114653,0.352360588446887,0.903789202274336
1,2,1,10,0.409555795384964,0.395404459983767,0.379031683735046,0.327183404812901,0.27093073825701,0.27598013208664,0.281705938916783,0.3443455734197,0.331027779576272,0.34121684771973,0.343978238568884,0.357542108726012,0.240032668300587,0.370481593334342,0.302932515162633,0.328859468512854,0.419506654977155,0.213354542620866,0.381035231717408,0.292920892746739,0.236153978465958,0.349382160612045,0.278328967998421,0.334259716764465
1,2,0,10,0.442777931473021,0.25363240613198,0.371147814489185,0.356066527722498,0.214543528666982,0.397655301270964,0.345102610077936,0.268711713328927,0.271685851484984,0.284719660687418,0.229101924926038,0.218382861937089,0.14089325822268,0.362257046369898,0.365733555739097,0.33579692629878,0.13930493078941,0.438638751082311,0.470714524714094,0.279063428425702,0.186223251108396,0.241516378921078,0.283706135132258,0.42949915459694
1,1,1,11,0.536212456054577,0.27837439169036,0.380299288321425,0.310753943417805,0.278474283635476,0.351242130472079,0.25517951338189,0.422135350874018,0.331433476010477,0.393896586592298,0.361680974531139,0.363035321951225,0.30108462023633,0.274199059887231,0.347011694341966,0.185005754522593,0.440488725570246,0.349552916061643,0.285952063985366,0.40399458515694,0.493519597002258,0.30001353869166,0.345041228890029,0.352754711125906
1,1,0,11,0.387161259564295,0.307743148166643,0.177413115405515,0.45343533656819,0.371054205751416,0.257303346259302,0.263244532864671,0.451547101264911,0.30836448862663,0.450825004098081,0.41495053777706,0.456640865549641,0.110539113506494,0.220730031674043,0.29689358344014,0.31785069427954,0.534747496975511,0.429974009408119,0.345709307932907,0.63778962750948,0.468066476205244,0.216657290034914,0.21162685434254,0.273573018403394
1,2,1,11,0.443908379412941,0.331173127965911,0.413338498605162,0.536594418628573,0.397087519022071,0.301477076231014,0.2715817574527,0.259349756038912,0.350693274347846,0.41064569978202,0.461706816956337,0.280892870217061,0.27006020781861,0.643220681929158,0.187563593427678,0.347569295606099,0.457615083155171,0.289199498220506,0.283302892748928,0.508723218089568,0.30833078019058,0.215729762553039,0.327092244903162,0.521991750517784
1,2,0,11,0.61258161447736,0.212098310500891,0.1757598353853,0.337707745679552,0.103902838726004,0.231381937857955,0.282738067488706,0.34248986524773,0.32525138636559,0.42056967085156,0.393962850719655,0.205486019792581,0.324728473513295,0.485218166222495,0.29927275099191,0.357780195657178,0.211140920562542,0.155178119690299,0.193426010670312,0.210686195957935,0.108798422503872,0.316540892545272,0.227287769133845,0.300839070335548
1,1,1,12,0.396395740872797,0.293573696279108,0.281160318970078,0.453081811492747,0.371420567445779,0.54972668196704,0.267765219328538,0.472709480740277,0.236045701497896,0.369166548247071,0.491474534806607,0.251125085294165,0.319978447088059,0.209070310709816,0.361507277607062,0.184443320584845,0.231734883024925,0.436233553879041,0.346478115665532,0.407422144418871,0.482317581653872,0.214468747211769,0.395906588653869,0.356032521283703
1,1,0,12,0.396854079041126,0.178013461597025,0.181613306126751,0.140753482317792,0.349402050147281,0.487383409159627,0.189667227955756,0.37184234126945,0.188977352977962,0.352370687522908,0.223999402376668,0.434664349336463,0.157735008343514,0.284661002597526,0.407591441022462,0.316831839390217,0.402712242684168,0.418876918589063,0.510717151210302,0.573517071896782,0.388212569033865,0.323646160907864,0.258373688734324,0.30412347350237
1,2,1,12,0.449172455468,0.258006702140676,0.332247611876302,0.314512636695871,0.194470875873551,0.362169209031176,0.218533165509356,0.379043930688983,0.239406135068914,0.282124656108847,0.482528276004085,0.292706840298964,0.333692200000793,0.48213854974179,0.275225866594339,0.308635608335545,0.265479014336915,0.275486755337701,0.309290080976397,0.420351956036187,0.330344143202259,0.364837361610961,0.461875785162114,0.387517556277667
1,2,0,12,0.568968489030999,0.414467520498362,0.46164951086969,0.398710449128997,0.222008085939928,0.338937707911056,0.272026379428389,0.134559792613869,0.25634406931487,0.181551960822523,0.368202070472418,0.203478280835027,0.349255769371254,0.437375218889494,0.235650333039755,0.276433607184607,0.164999711860193,0.147636993748536,0.189383950353853,0.395103428447099,0.408236374317217,0.495017379748018,0.481703561115445,0.325728103751028
1,1,1,13,0.48110109557163,0.301181866840789,0.381618029316448,0.246402806644639,0.24800937187677,0.392382762760466,0.185085320969776,0.525781331787237,0.443308347713568,0.305501411390328,0.263159088199398,0.291487307581033,0.280192204965338,0.21977227117526,0.34675554676345,0.474196587095143,0.415101605031534,0.326206274568219,0.225981274118143,0.424616611197815,0.393350099521023,0.229933501733013,0.273145740991457,0.596382821808923
1,1,0,13,0.317444201418279,0.342070515026599,0.477191312847143,0.382920860054642,0.454041021875447,0.558827232443372,0.387268866410755,0.432265065997612,0.25060481685141,0.212415940699234,0.284351390672598,0.32295464024117,0.32051894822911,0.327704351002751,0.288193696373391,0.552009047092974,0.67976207206318,0.415109564990151,0.367470088954658,0.276203939768683,0.537536702932194,0.319077866353131,0.190445486693451,0.538181342811593
1,2,1,13,0.24589687648064,0.297600509888687,0.493673249660098,0.526510367507187,0.322814568744235,0.283261912861036,0.401722918220237,0.444344032151851,0.315981429098278,0.308762151082245,0.216438397720271,0.274168377827163,0.290619402884534,0.379467774945046,0.234866200791949,0.347043151167721,0.559219450542191,0.310839475779089,0.261832394453615,0.246094748259065,0.301722176555225,0.268325766965539,0.234314707779496,0.32188938955019
1,2,0,13,0.499718514902002,0.347518624058933,0.243871523811013,0.248673990888132,0.179629736990839,0.406633286778292,0.48090823609724,0.399087645881807,0.265610066042265,0.303207045141563,0.281311492731476,0.284127683578269,0.331365195765702,0.343898482755974,0.20842576636057,0.153943723396279,0.290324164922543,0.275412146095927,0.420955611483496,0.269761415785504,0.290335222303534,0.336570942086789,0.37394277850918,0.244838860818419
1,1,1,14,0.504794505906767,0.322527333140434,0.323026496302956,0.260238755693008,0.232691532601465,0.424813110340282,0.254049272195262,0.52357516825075,0.419970396039567,0.300209833264506,0.374951731933714,0.426261615305575,0.231633088760306,0.296840744801766,0.392909524309549,0.32430175696393,0.458375181850662,0.300870019852734,0.301770512651962,0.426595154546736,0.500818888917378,0.268442362887027,0.37909115843672,0.320909495991122
1,1,0,14,0.24149464172554,0.351944769386406,0.195297828693755,0.367507739592899,0.547323146379107,0.274759063176403,0.141573651802111,0.420446914820384,0.175973087065036,0.386119622938273,0.473586987438482,0.514996988172348,0.235825379673815,0.134289284198213,0.440633249700194,0.242538856778042,0.505082928957661,0.265128648679755,0.324486946261618,0.556492833581,0.377572368962857,0.311870134096628,0.318921865067696,0.277281682827704
1,2,1,14,0.717524879526568,0.386499404178158,0.378972277056271,0.527396489151677,0.404438891825236,0.359921752530615,0.429821969995983,0.353387922638167,0.377750213259826,0.383318656614162,0.426232046166087,0.381994314591452,0.308294893486771,0.55578109141388,0.265444842423421,0.328935850518336,0.419286440060549,0.289121803756991,0.358797131452343,0.404978790606846,0.346788715338415,0.292614179948547,0.234371307924742,0.33942642892456
1,2,0,14,0.602600792428831,0.360446352148238,0.266561145178884,0.362748379646386,0.209932640944912,0.283085324871576,0.21381284555205,0.211750612240457,0.234553938999569,0.344913804367877,0.378319087670503,0.353107055477857,0.207191346645159,0.242407836620424,0.263655248107131,0.320863620941599,0.190287100304396,0.25666438859071,0.291176219246022,0.219499503581364,0.144500226029968,0.154251255373043,0.304911725897671,0.291847272947063
2,1,1,1,0.506852593373535,0.396295794919276,0.276228548761287,0.423745546218536,0.441420297208722,0.336211665324416,0.431437521334737,0.354996464263014,0.433192379029923,0.296712596413974,0.359722604511525,0.356027515202163,0.261302992777134,0.343752312665215,0.515259084964682,0.489249562184824,0.477738520223076,0.508927397452723,0.426549139603173,0.277676825172891,0.387222405337872,0.214252527130062,0.221030984255015,0.351390084908991
2,1,0,1,0.58503675150601,0.319582062314966,0.318996912938705,0.411856568399382,0.391165045037779,0.437351976671891,0.283763932730285,0.58015281996386,0.344013643757267,0.261537467064814,0.319347670940693,0.272215959708854,0.246565143580374,0.216857267509963,0.388034404591408,0.403277875661803,0.307817024867825,0.290082460930847,0.315275324611078,0.178295879896651,0.36685128036505,0.302277558466701,0.382883337568932,0.19014686284671
2,2,1,1,0.422141492598528,0.363568885122466,0.336655317311104,0.271665723259796,0.381250320795257,0.444755661776801,0.359806421404567,0.13642198542432,0.240139466841098,0.394475703436497,0.4116160493932,0.357348189586551,0.200777778204059,0.245500366625368,0.248332824250391,0.328279406156339,0.345623918405022,0.292167478288266,0.224139472116524,0.334368496385815,0.260092952300678,0.183177155093341,0.30450370430924,0.35116074478994
2,2,0,1,0.542486996506239,0.294223607524297,0.320399729488,0.276030373816253,0.179602362263157,0.58991910048722,0.288565705461958,0.371745397851746,0.163170311943525,0.484758061834335,0.233764494582591,0.126137602493234,0.353218191368645,0.246356519775552,0.319538114831029,0.198907381042439,0.321213020881087,0.375753500930847,0.194865289746376,0.311570622304243,0.164987764774115,0.34048342144013,0.206713726838258,0.132699664271011
2,1,1,2,0.575141887858896,0.279837827247808,0.414227337767567,0.482029653688475,0.477213582022091,0.414771893683453,0.394043613993169,0.419830541550128,0.287445973957064,0.431021046460827,0.379049686322671,0.515591893838687,0.262325599007965,0.214092622522008,0.340464952478596,0.410063075265369,0.343945595200381,0.407200536943818,0.35166772715731,0.329395190437628,0.360732324335725,0.314551741827994,0.322932724183788,0.356241734141207
2,1,0,2,0.507829171533823,0.191230551384191,0.369058024082724,0.580323433608387,0.390860601552479,0.192989759156339,0.290104482026697,0.443083213103117,0.269730718036324,0.2065070428439,0.44982826829587,0.502994587850249,0.360349548716899,0.371969300664915,0.36155639761403,0.41807965613021,0.13070028469189,0.152785387816601,0.265670776706809,0.18524087345698,0.523372322259445,0.147166695346797,0.275705204730093,0.375096414560377
2,2,1,2,0.453898664778912,0.311206045483099,0.196295444304567,0.241512664392609,0.421595084751873,0.178063206619785,0.380750597611317,0.288300876105688,0.282603098405914,0.320595535878486,0.414277082869209,0.35548049619856,0.199356293235951,0.2755716857565,0.115728470183263,0.22544155793347,0.350309272445206,0.269536818254146,0.276071722562524,0.433089255127476,0.357172068920271,0.255604886527208,0.382061671586454,0.487028456909031
2,2,0,2,0.534517621688691,0.284211589548912,0.278388470748089,0.610569535492686,0.290049740863826,0.172397759107548,0.39251097246751,0.294967933943431,0.37908675061332,0.395941960867235,0.317017149895127,0.448536395280867,0.177941816042012,0.314942827497358,0.362594906629536,0.204251294509351,0.277574375485509,0.175538063454729,0.263404452397474,0.18123069878495,0.39799631550771,0.372802402141395,0.264673627704804,0.349169927119874
2,1,1,3,0.502687675541274,0.362429032695522,0.188133907414067,0.289057328683959,0.403152894338126,0.407297223720043,0.476211196413381,0.269853410040999,0.244706648868774,0.265773468346173,0.293471091588243,0.520342317374798,0.288645203622726,0.353022342357339,0.391530924571085,0.434077447963615,0.311829734927828,0.35634944295512,0.312148812487249,0.333170273429334,0.360854560206656,0.362406846367108,0.357314737343856,0.328542010954398
2,1,0,3,0.358893954884451,0.529468975310137,0.43687108105867,0.343412462200648,0.40254265080607,0.195532653928038,0.22207243966343,0.301875434382768,0.297665548641047,0.179975774334036,0.106010230748087,0.388645478267663,0.24980453481226,0.197764416619678,0.318542769521743,0.630679790079403,0.275957637943612,0.330053676063572,0.377302626646308,0.267523600606119,0.312695703834384,0.17777936362054,0.229340397023059,0.416863332658157
2,2,1,3,0.423842652351909,0.430733003553384,0.309055142713758,0.309052241313737,0.25162317588536,0.158873770982566,0.286037518360101,0.224668915759525,0.23103153591209,0.379649807604202,0.330233901195588,0.274853980709136,0.298132525147869,0.222701168622748,0.216227980127217,0.373359170974063,0.398688815983251,0.262960129641951,0.141372460674306,0.325783080234943,0.377971429367255,0.222548139289102,0.273970648377377,0.366585551226457
2,2,0,3,0.304809671398822,0.126447442020201,0.175671716976549,0.223830561907943,0.322318871001333,0.32577628061968,0.213611502047188,0.246180969459046,0.389297275496248,0.429598730516839,0.210096447240852,0.402037208691048,0.682456198737006,0.356282490341016,0.29609882919118,0.320236302767275,0.430386660926806,0.317353926777355,0.362759232858227,0.35913090326617,0.498680028479787,0.759605344633011,0.367185143677246,0.141630858691039
2,1,1,4,0.45517768925478,0.297118597789204,0.344239544067465,0.298322440364141,0.397029866040181,0.434444905485939,0.462456843941565,0.422295872379343,0.350885160557058,0.321132249605432,0.330522425833837,0.515148720636545,0.34011351056091,0.322682485377765,0.310210576704472,0.557072104883813,0.452115721070227,0.358686003965937,0.215634301882518,0.221205558592252,0.382976172735235,0.218315803495137,0.294404633200131,0.302299196227239
