n,role(A=1),lead(L/LF=1),CH/CH_pair,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24
1,2,1,3,0.432538452603078,0.344672311505274,0.330075634245508,0.427088339798762,0.378889431015726,0.401806378906433,0.502486994512616,0.393570741529195,0.385456409649767,0.342155377620681,0.338101456282274,0.333064425072663,0.33529159569135,0.320894183464195,0.241517041747721,0.374185122945222,0.392915261337762,0.323202114346094,0.157277831086855,0.234375251497332,0.361492296590651,0.291656348943496,0.276879487588688,0.417735628713525
1,2,0,3,0.414928601565788,0.320121608457091,0.246086971652697,0.318165088639536,0.278073480568693,0.334480697274627,0.455554530989377,0.331075575563435,0.269056238043736,0.321665030533153,0.418286247634237,0.231476406279415,0.287171043757487,0.307436469018561,0.316921094566896,0.343225823715584,0.411753339214516,0.334547460242408,0.322523030260864,0.23303501871845,0.358957372949655,0.308457158860875,0.358257219752945,0.350801051340941
1,1,1,4,0.478073293861414,0.268405383982007,0.349186686797439,0.280089060423561,0.267235966661857,0.505341404137433,0.41665838821583,0.252209377498547,0.244547115144088,0.422156820881874,0.402198225303745,0.274997470726831,0.392403358512977,0.40179386154145,0.313577279391977,0.307816421419576,0.286478344534062,0.295034677201257,0.250470247826803,0.300182236050492,0.249756398970035,0.307123586064018,0.413740620702321,0.348011390530763
1,1,0,4,0.430302639903427,0.280343186782643,0.343862386588788,0.36003075488663,0.339017376162289,0.295989977118565,0.310289798973209,0.346931959875313,0.391139459444873,0.379312456670047,0.499620771532259,0.419797390481628,0.377444575604286,0.368138118709481,0.34530095178412,0.347783261086283,0.330737561372972,0.426811331383252,0.296974753982928,0.35207472238638,0.361040602655409,0.306802004186566,0.340042401251618,0.412226821987695
1,2,1,4,0.472644246294082,0.243799077686379,0.372600773242283,0.297860907347407,0.32885245417536,0.427790708425123,0.356194482017344,0.28722261066177,0.395446419987116,0.378142150146028,0.431941375701194,0.354469773236752,0.39258893435673,0.381142319302499,0.274888312398512,0.371700176637203,0.312429342144128,0.288612522645613,0.348068778486742,0.259605031123088,0.371523933788061,0.249117136706604,0.246373173656226,0.351351905476138
1,2,0,4,0.435047625067192,0.292769739577222,0.333576209395832,0.350144784582764,0.308025425070033,0.331719422096139,0.337452180915921,0.329704523472209,0.308138135185261,0.400937043102336,0.482903354245185,0.378174347066869,0.378072124560963,0.378303637145297,0.365398028044957,0.316057481493902,0.318041351437487,0.430637901849203,0.24926656958545,0.3745864697138,0.299132837984763,0.33794354989906,0.42672364183982,0.415004941074733
1,1,1,5,0.468077795879317,0.271052573878577,0.218475024955718,0.408416317675271,0.284169758078687,0.269484259708857,0.173722117607557,0.406449995576713,0.35271892543176,0.322975415321545,0.368119570814832,0.238553790910045,0.272957821557288,0.245672195624297,0.269702028773963,0.426714034812429,0.355915845055639,0.337197391595092,0.198338175064619,0.362050498914257,0.363917890779296,0.271644235185447,0.332958118172522,0.473023293474878
1,1,0,5,0.458399947034346,0.385990111399013,0.255752619893391,0.365379704769611,0.252140706830068,0.412801826971392,0.28768876017543,0.329819413404667,0.405159738231142,0.413575214968221,0.460570639862394,0.282100487389459,0.330011766849109,0.421630187965645,0.25377517847962,0.361442933481776,0.481538125584126,0.322783602216253,0.37714709151108,0.333367198969412,0.303505777560427,0.293306613999662,0.304281256439638,0.397079406032722
1,2,1,5,0.410327934019619,0.447867263127253,0.234707116954783,0.340506445500772,0.275778270389682,0.451837280350392,0.194814362352115,0.376136943726293,0.295124275151329,0.368468802111246,0.455062495799349,0.20418663629249,0.352275786985285,0.312425971649522,0.277406828501707,0.325949790000466,0.52711794095189,0.488402555809442,0.415702973613871,0.345540121401617,0.360504185322132,0.244465632138956,0.36480485704415,0.49523881102093
1,2,0,5,0.486565811209392,0.298833527511405,0.247118896519035,0.399775593580782,0.255620368565511,0.322185765233117,0.276644577623538,0.344663268881732,0.436728581932704,0.387716409566443,0.410697727362867,0.299961514182991,0.29043258926799,0.38336921458056,0.250405050788771,0.417686644239844,0.396600374675219,0.252607556002126,0.267682495563666,0.34176962752493,0.305057307643798,0.309256122258201,0.28888828455246,0.388558575260895
1,1,1,6,0.419813993946346,0.296642987032578,0.204130368387677,0.3717562987436,0.349400138633596,0.464845934816686,0.317463976698722,0.316891897427795,0.279735322570879,0.348191724539471,0.357478610097876,0.354260173989382,0.344914025259937,0.237961832762238,0.228561392161697,0.331070423883061,0.246113452969191,0.307037307350132,0.31714155398503,0.371884872496965,0.454428147852529,0.304885638563639,0.313955827676011,0.393649331461767
1,1,0,6,0.427417265403322,0.332118531968994,0.277116274986384,0.330233197199912,0.294520806201697,0.407763202776175,0.375001924664069,0.328854759737279,0.291923456945173,0.408077745947519,0.336123340840904,0.301882429129353,0.359078086818085,0.370592310528572,0.324771113699806,0.288945269745556,0.300331648141794,0.375780088929168,0.261840421468741,0.302671607275314,0.285109356732242,0.326930320505882,0.334972635939471,0.55116574111603
1,2,1,6,0.463930400586668,0.398996129721962,0.282651318669311,0.394651144538236,0.335881369108853,0.413501401370625,0.353574373562715,0.464632542306554,0.297895999657374,0.368239962617669,0.396275012643504,0.342266826680885,0.370906767166253,0.326758563348693,0.232163128927802,0.220620580550035,0.261229820023048,0.401661597506043,0.266279468411615,0.314178426656948,0.372281443223195,0.403251886669804,0.305447165627534,0.528706352626074
1,2,0,6,0.405426787057815,0.282206882746679,0.237471341721178,0.319942578844182,0.3012409628871,0.43270756432094,0.353914195276578,0.258283215563912,0.282786047190867,0.397253748220139,0.315828196770553,0.308162974300011,0.34617417632606,0.324710231785654,0.322378419024026,0.34744100016494,0.29276162315217,0.328694781506251,0.287010791320612,0.327898224587804,0.323738541397177,0.278945983830124,0.339241515782984,0.481108092518001
1,1,1,7,0.40109904654129,0.329269539399823,0.258802711363315,0.27810575104169,0.314876439360727,0.514381368642505,0.462928311189739,0.268368190766704,0.182380255959478,0.337083385941521,0.365526344173999,0.273957198543695,0.400191537464593,0.368985142934958,0.366831526059781,0.463030030035265,0.351068444156288,0.226937159650921,0.246767642423868,0.207633178539448,0.310296064620478,0.354732902035653,0.405795496563989,0.415181569541247
1,1,0,7,0.402497798000411,0.291615697249073,0.331439456187309,0.312105222786398,0.302041924358559,0.241015891536042,0.343601579804915,0.377544496485041,0.333512746866747,0.339605700292299,0.395061083685729,0.289586257700784,0.294905897923472,0.370650466057646,0.296255956238218,0.421841000956234,0.424934608479239,0.395180693260572,0.286943231032361,0.251772970068304,0.333935798053986,0.315924865593426,0.340355572751927,0.371520582093158
1,2,1,7,0.359033862620825,0.391692374527552,0.319067140110397,0.366604387394809,0.423361885725285,0.312209442482932,0.354531828234163,0.388988903717747,0.32755912180815,0.366323125891408,0.297531326079055,0.234623390012713,0.328511115887579,0.341092403160878,0.280153403627735,0.393501008848336,0.482612252361935,0.338914728329378,0.321570863610213,0.224730319459251,0.363401245406282,0.336279555444582,0.271500987323555,0.344439031578698
1,2,0,7,0.423159068168186,0.262117926215217,0.301019340780465,0.268385739040211,0.251692484793363,0.333912171817444,0.396693778044896,0.317611285742954,0.257511402600269,0.324156601537582,0.425009686422912,0.309695152992198,0.327797718622502,0.387510490493854,0.338758556236856,0.45635999724111,0.35789356023356,0.335580092314167,0.249037191886016,0.24310939573723,0.30614816081897,0.324711571445541,0.412318414197529,0.407770154328127
1,1,1,8,0.470794989475062,0.229707084272517,0.143522920596314,0.37345740428576,0.263181974037017,0.254599718526904,0.386625441816483,0.411063614381933,0.355795676251884,0.364880269756518,0.291906017718118,0.264060958107331,0.354073642700322,0.189977715920797,0.350439910652191,0.386809449965369,0.32143521109957,0.367659051485211,0.212628113882356,0.34338094618759,0.380266516121166,0.294697403498942,0.217280956213877,0.408694965779247
1,1,0,8,0.448317312935801,0.373170820285435,0.282608661932852,0.467844323951414,0.362482895023291,0.300628438052939,0.329022413441127,0.268855068706217,0.356849432717054,0.428244018445934,0.345213201295364,0.300279888184703,0.303577105198167,0.367989436142315,0.268587216930322,0.317001943932619,0.450662839152968,0.305847600779786,0.245554997807856,0.31989913800946,0.301668268674754,0.270692065149374,0.323727602154521,0.38347025738289
1,2,1,8,0.476315368210883,0.407311735816606,0.355533046403002,0.355161687214164,0.379584379542539,0.377828247033546,0.267186389655289,0.275398573424898,0.314447317463174,0.462350568850502,0.373983949624947,0.327250952651602,0.291517741563764,0.27592157655823,0.34872207842154,0.304720913534787,0.424861738612219,0.373823537027513,0.253036751239252,0.416771166543339,0.289733815920991,0.305388918790519,0.254402368403049,0.359171389659948
1,2,0,8,0.446225431905717,0.284174625926316,0.177271785716659,0.479447239142148,0.305493476706613,0.240142110266982,0.389469304109342,0.33556750162219,0.377818080324275,0.378630761380053,0.303576410421242,0.268538581151736,0.334499854479636,0.323209968773293,0.269413326352005,0.36189456253672,0.392011930035738,0.298727799038667,0.224272666396621,0.284576150229938,0.347348511506457,0.265822126282996,0.301140813380741,0.412078472463235
1,1,1,9,0.380658033382691,0.288631321242889,0.293993321487326,0.404273576562783,0.314036039641319,0.498803122502667,0.339955017283807,0.342771772930808,0.271994297749544,0.334599328779228,0.483427605220991,0.350732742878182,0.260601230031525,0.385939657885226,0.412341089552895,0.437041367627069,0.360460669689783,0.236178150405891,0.260300047028927,0.275149170223614,0.333861366148452,0.284789590936008,0.261280333133106,0.477839708388419
1,1,0,9,0.489543107829153,0.360037639643342,0.305902893251747,0.399542506546681,0.427996761437506,0.379347431112181,0.348952241259293,0.371230277679282,0.343379143615876,0.369744129055755,0.430862022063214,0.307702201955898,0.284714219748656,0.296566035591558,0.300132276238852,0.418026772337748,0.365082170132268,0.357204859930533,0.277914786484447,0.3100288713996,0.34964255053964,0.339793621164444,0.295164094697464,0.433330588919536
1,2,1,9,0.511205978633304,0.410283527205328,0.380442223956397,0.406511704019206,0.425740168868352,0.392759822577664,0.359011431647927,0.411155472546656,0.345100455525826,0.381352529453006,0.458569192040338,0.33901408336251,0.30026201606171,0.2922658886634,0.326874092595359,0.545629454552767,0.423155014431799,0.268895734962896,0.262356768745811,0.2430953268736,0.313294516979351,0.358050722409973,0.327889322881567,0.482484221038227
1,2,0,9,0.407674479689487,0.299668907245729,0.26403419532465,0.398355427193349,0.371603528451936,0.429063264122701,0.337110707888549,0.336062819318109,0.305771095028555,0.346279818426431,0.441960520439993,0.314553813814665,0.264289283167872,0.341674790038591,0.346339785002469,0.368953312207202,0.329432170511396,0.34135436919333,0.27644197448589,0.324596543311582,0.360611215307194,0.302605844436447,0.262433389829748,0.437802632111541
1,1,1,10,0.438919007123399,0.330452513147076,0.227595592471167,0.311369078724125,0.345526459050018,0.374040884936591,0.317117833258099,0.309065026040064,0.301443402384278,0.437064074669502,0.488455400639613,0.338435409380482,0.328895101951061,0.268420166545927,0.299657210022952,0.372718027536012,0.353887575081553,0.242132687680418,0.203488864128021,0.274145812110031,0.270210899097603,0.39450632602309,0.407061205552553,0.366141966304618
1,1,0,10,0.498755775055977,0.329209289635974,0.338997676219573,0.297957713439825,0.384792369716719,0.286714042704345,0.273423941913378,0.352918394663113,0.31092682180924,0.350592471765956,0.306232937332955,0.290332166383167,0.275169412976582,0.372470555134992,0.41317201302682,0.354907778500769,0.359161565160318,0.341291067526369,0.364865911585628,0.405207855189387,0.224254559527459,0.253938791173259,0.266873878349633,0.505707154841679
1,2,1,10,0.50389971831173,0.302082608509531,0.303736785523508,0.298177576474833,0.424380200229182,0.306155897253465,0.224220194658814,0.338194263270751,0.358446369665638,0.40980515549418,0.297137065113008,0.386759767928219,0.324818321839175,0.299715291559247,0.31620827030208,0.352088786459294,0.374878687205588,0.331529497813574,0.374589495385239,0.404863617422335,0.322688466599183,0.27661209862815,0.225791936617716,0.414228210044229
1,2,0,10,0.467124080293301,0.34671397281025,0.299058992888785,0.302417538991941,0.34612418061643,0.319133492245359,0.320870859104973,0.338195267818229,0.280796927520581,0.360757354133203,0.39892421467989,0.26750820379064,0.276860158724394,0.356091865846677,0.404852797272187,0.366484004922155,0.348680236933928,0.296158327773734,0.277733241505357,0.336397362669256,0.198572525750768,0.310319626344559,0.356715184568453,0.488690301709459
1,1,1,11,0.413643437526645,0.2719854826288,0.173657822491113,0.320995061864963,0.331332777363915,0.318206670192682,0.3774881131489,0.332380223248601,0.264503084398498,0.34691989602332,0.298774927956608,0.301752229394093,0.281071585956031,0.209547094099388,0.304672463080272,0.30469345513604,0.366400679028746,0.260731882620512,0.208471700319145,0.330312333809636,0.364443662480925,0.334323929126085,0.369368391043472,0.576447275093154
1,1,0,11,0.473077236288746,0.34194144990175,0.28784289839447,0.42824369525536,0.339029274855757,0.296534418668596,0.341296555493214,0.318076645553421,0.385596633728425,0.346293720804565,0.332260036640295,0.299664964250906,0.30792078325312,0.445844454811905,0.307702174516821,0.340950135489671,0.478227217681735,0.391354170303986,0.252161702745137,0.358395759472789,0.40677270216524,0.363733407125831,0.310681480992944,0.420105217892185
1,2,1,11,0.601956283080678,0.378023439546122,0.289706218826106,0.393674713296329,0.401983564959982,0.305207731416376,0.231718027638096,0.297650891163055,0.335135092734259,0.389951087146902,0.376946415607148,0.290028128520427,0.304250975734793,0.349017164988994,0.377294252997171,0.316576853511952,0.501998477752627,0.424151248173086,0.227596953066417,0.368386602987667,0.426871850776617,0.484552878635844,0.317202996955876,0.496052274802064
1,2,0,11,0.380796789078128,0.290189053476425,0.228658068136466,0.392580393723656,0.306731444243272,0.303421819794727,0.417412027470453,0.336940408447214,0.348557896493749,0.324952949426432,0.294107451733198,0.305537218349506,0.296435573172144,0.369054864400182,0.272708487558581,0.334331471107108,0.408213993082519,0.308844462272436,0.241951751923156,0.339348155100531,0.376046712511139,0.292924901969839,0.338962759816872,0.455855647893121
1,1,1,12,0.362500503516054,0.256354368254541,0.239904188804466,0.301695966490088,0.355081832137887,0.507530733410941,0.325145252206495,0.332195483788643,0.24585376995715,0.376213099475252,0.284362249136013,0.354702688834328,0.276224430476924,0.245700330735353,0.298856927860825,0.315339118672263,0.230852496065807,0.319133046191049,0.239108640252287,0.328632913985961,0.34208034803898,0.246364738411639,0.285284759074918,0.412646808319913
1,1,0,12,0.508084912735795,0.393951035205323,0.342071424462233,0.317605648389953,0.369893325807768,0.483047672948849,0.36280605930852,0.338939498923668,0.28936148062277,0.385320446285178,0.297951137800482,0.346029289871937,0.35096173226722,0.312561550763751,0.307298809384114,0.2558990085476,0.360102480488061,0.408917843624466,0.266212917077241,0.446284911823088,0.32615879654853,0.287592782570578,0.323141153146836,0.428754672479278
1,2,1,12,0.516656482923042,0.38360730621461,0.290732602402118,0.337400629934227,0.252672003209787,0.401685511845351,0.297058282423172,0.365320976058178,0.243805131095121,0.3910258048953,0.254872242358719,0.400997669270299,0.283524548220873,0.317429995977034,0.361530899066378,0.272538723763527,0.304422619738081,0.405817947948186,0.285859059417743,0.444204590349306,0.409194173463811,0.336360347175532,0.313751433405996,0.29456163701502
1,2,0,12,0.429822104282513,0.328854343391429,0.314564172080434,0.298398643969599,0.424737973261262,0.542552636360512,0.37920081561167,0.322597433008845,0.288153190999797,0.378981131002044,0.313000602675245,0.323502239465023,0.346890938576485,0.276570582662625,0.276693361412475,0.277693723910634,0.321699802187653,0.364848411435273,0.242526360440734,0.385862522607765,0.294201017851892,0.243674566013061,0.306024101725596,0.496139059747877
1,1,1,13,0.409840651648855,0.253312511061172,0.311793448328098,0.330396120684113,0.366210840924747,0.418164789212732,0.32960473702314,0.420191232212844,0.376524075226597,0.341134775990968,0.350668929808196,0.403461032930663,0.265089152851232,0.321526621855143,0.263483764387679,0.273154783706255,0.354789618006361,0.233700552974486,0.282964190287923,0.427102037038758,0.376204870881076,0.453928831910954,0.297249901671416,0.358263060201779
1,1,0,13,0.371576964027681,0.268643927862317,0.274838776437581,0.360555070732731,0.367643619116826,0.409873186901277,0.397582279821696,0.460159155433892,0.321930577807661,0.297650383236475,0.312844376699143,0.300710092950479,0.290408275222713,0.255187856649091,0.226283609188155,0.364860870375158,0.526644291878903,0.327462275911954,0.315832223045724,0.399869367208563,0.364798463588311,0.226757470294539,0.305395799253871,0.444468459002256
1,2,1,13,0.451339989892421,0.281160477718763,0.28729036661187,0.34664500916647,0.463504453533347,0.55814343482565,0.394332359600718,0.45097322888833,0.326385914509662,0.339240288510017,0.416700577779914,0.513561443934599,0.400306390045698,0.263289584072347,0.289091018476579,0.380846769335713,0.511026896170502,0.244019098654651,0.334776344632068,0.453773145466285,0.492791164437094,0.384118186299089,0.329841888305138,0.493775041202322
1,2,0,13,0.350341615013432,0.254816311094446,0.286424086860362,0.351895278786303,0.321743440298089,0.345676674455342,0.362772154432703,0.453798584265057,0.346888813054852,0.296880214550489,0.283173309466887,0.252334007072304,0.225597359677081,0.284538445382046,0.214080493669773,0.314095269257856,0.449483646118909,0.323432978714973,0.290025538357251,0.387308211834459,0.31328822925005,0.258123355128296,0.289252930638093,0.384910342824962
1,1,1,14,0.370688647593871,0.214118969754508,0.164845508247544,0.291031165600407,0.278312346592795,0.36486986855606,0.399382181775188,0.40886786146241,0.381780292098745,0.458841739444032,0.348272341590082,0.417653810950211,0.342170651944955,0.248642219255415,0.280891544412618,0.32776541424147,0.437187846139962,0.407621202128281,0.266835163523216,0.550766578302734,0.413286364889055,0.306011274573772,0.354980036767295,0.419772208512898
1,1,0,14,0.414767540364881,0.35667611076626,0.320628247408728,0.357175441083252,0.266924626496744,0.301408745623911,0.2742886646259,0.359394001985547,0.355360202938836,0.40782964943608,0.300982040955057,0.398705590781366,0.344319518370467,0.315841510511186,0.331359881872204,0.332615162021634,0.453736164077822,0.324309944775916,0.352108515198568,0.37223748284651,0.391700196896222,0.395933204714742,0.343291364752651,0.34496214471901
1,2,1,14,0.425978201278089,0.332753522173052,0.357994160973963,0.340865906002374,0.309419532784464,0.338219302855438,0.256461728924621,0.360850978349317,0.356403040982422,0.397977673369714,0.379389992291468,0.450910351838095,0.366840909879214,0.29970749297621,0.462511951982039,0.301176604101521,0.558544065132604,0.373382746442952,0.340613525200571,0.482462177469778,0.445533107828698,0.524693820833803,0.292304737861904,0.342332611991003
1,2,0,14,0.380896739013595,0.296197655298044,0.223796508493367,0.334375121422141,0.252759068337869,0.315606460077048,0.344820457612047,0.384524340215594,0.367659763720805,0.436177685985058,0.285807498866285,0.385761616018874,0.332231251852906,0.289679996837063,0.245361549494222,0.343167881181837,0.399894843723638,0.339013681861432,0.314260477328294,0.403822489646191,0.377307345086227,0.292371880270682,0.374932433854945,0.38457942909928
2,1,1,1,0.475815326862449,0.441291335069401,0.271932697991762,0.269589765919419,0.344626611302603,0.213686087672086,0.344455418037402,0.308819903547584,0.387620165325586,0.346873321819754,0.38024007855851,0.254280772647849,0.291189505616286,0.408495526203316,0.255648184511705,0.371126252600604,0.337534862662999,0.348878233924175,0.358359257436034,0.444978752104879,0.294647698710729,0.294705965478627,0.368961448459573,0.309842405173032
2,1,0,1,0.642931949389717,0.37726056710174,0.380676704017933,0.411952992769467,0.388851577446177,0.296343093687645,0.329997302336389,0.36945691552865,0.31197853335332,0.419235595247977,0.341589110158862,0.271354344539873,0.279935557150606,0.3085521020501,0.273809504833654,0.336656425432212,0.313312308898981,0.333446689673876,0.257610922030254,0.351173012471224,0.365391238820843,0.375273083771902,0.323399155418531,0.376559656925473
2,2,1,1,0.459054744279533,0.435622694416319,0.443628842535132,0.459542941719788,0.429882008963169,0.334378902381443,0.409978316283814,0.508789374077016,0.353605142271584,0.490902011156805,0.374919853121697,0.237428586614785,0.298459342765797,0.327536439916812,0.23651790693922,0.366826486041323,0.331901689273396,0.424341785666044,0.37397730003284,0.415757399782759,0.36831914901328,0.355083826385518,0.341535480981036,0.423775126503714
2,2,0,1,0.657057611765448,0.380645773838991,0.296174513484972,0.317579555907211,0.346530039497891,0.235782573168592,0.29678033433592,0.274467535757564,0.328854774795243,0.347960710115269,0.344067642220121,0.279994074986158,0.276779219729521,0.34791211449788,0.2857293495847,0.339743902262776,0.314851314805176,0.297259511234392,0.249982372063795,0.364934423643959,0.327860852182205,0.344203719074469,0.336261032495442,0.31998913406665
2,1,1,2,0.369515720022081,0.322247217182932,0.201515395863729,0.282837616139608,0.311730305864813,0.177949098692134,0.234496817523166,0.239628796618279,0.267209184992155,0.294855338744576,0.333302751823671,0.338054002639305,0.235803200755155,0.247346452931873,0.467978219472337,0.440490516073284,0.30394209710439,0.239246415764232,0.22598151263729,0.405643879827019,0.260649231006225,0.266389163068692,0.432175391785084,0.303335694049617
2,1,0,2,0.537007236394212,0.347763429303828,0.271885070800074,0.447109446245849,0.444909816453169,0.271717409143731,0.287953362334479,0.309114536590952,0.201100733662444,0.28123415713728,0.303440902255408,0.305369617879206,0.244554709804414,0.37224614532578,0.258968885612581,0.32726736955781,0.291440600748527,0.291061768903684,0.25422944992522,0.288079370229484,0.39475356714789,0.267541225747937,0.317607627397743,0.354095129817721
2,2,1,2,0.360452670345465,0.28822278494968,0.233679766384269,0.262660989680985,0.495785197036421,0.22450690971656,0.235084683825326,0.186919436580609,0.249526705082905,0.34639176859308,0.282368473047702,0.343941266776079,0.32426283143013,0.304567404291042,0.222404178719694,0.493636363509434,0.336675998033195,0.295161169801326,0.250192774523827,0.403371889446406,0.35591266035811,0.27087955714235,0.405738009688282,0.310308671193651
2,2,0,2,0.545129906948746,0.365965442609662,0.256052984181048,0.456072188200162,0.353474373369709,0.2466675837867,0.28752356298897,0.336995502907469,0.209541023603692,0.256234878155124,0.329301428886085,0.303595054511798,0.201458629543767,0.341618836628837,0.379391152445203,0.303898755894428,0.275800746664506,0.263526438994858,0.241918521878208,0.289756615322911,0.345545432742315,0.265216966409549,0.331102414693512,0.349681342353065
2,1,1,3,0.577823191492434,0.331437902658801,0.369737360358053,0.499980546470553,0.428774903071909,0.347289065742917,0.441578620690125,0.253018294257325,0.39685541143692,0.353895718296365,0.393186969803669,0.307339874232304,0.225203959785087,0.232679805563062,0.310004311549952,0.383853656894914,0.246113155560549,0.26205390530266,0.198662745075156,0.275358609713429,0.370365574864397,0.232697833252015,0.41420193568203,0.256570800326973
2,1,0,3,0.514085925603831,0.39438876667499,0.243349789739696,0.349800895802619,0.35595564606833,0.301433295058656,0.262202250063344,0.36272350481357,0.375255412209358,0.362985713862832,0.31134267208319,0.434928168828754,0.386676395275525,0.298369758335357,0.299589500014702,0.264677056882156,0.314695999412665,0.326331263733376,0.220551517855841,0.283001798785288,0.35164720279183,0.287678171079732,0.30484045513906,0.347944523168989
2,2,1,3,0.580436230159944,0.414674379911722,0.310486966596115,0.443875520510306,0.40591438615495,0.232556681604299,0.285593867847071,0.279618657928247,0.405673893821131,0.421184398100849,0.374178166329095,0.334925279321281,0.292138978636162,0.239013135822295,0.323124974384383,0.28712461342316,0.270641727793356,0.313611108966717,0.289565753381871,0.303383731417923,0.362869556072403,0.390608002381091,0.430242749729803,0.321023876369287
2,2,0,3,0.514973176882211,0.352782929603884,0.27316006354366,0.375367908392688,0.367718763818083,0.362469394279498,0.335394720078542,0.350808687692909,0.370993695573913,0.329332315408255,0.319642792719958,0.414863050103786,0.350520030492277,0.295103496263788,0.292787585995815,0.312595329098617,0.301993619828569,0.29921054975255,0.17613511117834,0.269098827530908,0.354763705373135,0.209283588309132,0.297270610674985,0.315011886485696
2,1,1,4,0.342788388711579,0.518288102837491,0.289270554316472,0.267591444860648,0.389088777697007,0.236490844099522,0.272595963318639,0.475854357480304,0.427978719893804,0.267665548030521,0.367781476461944,0.399948223458533,0.364871315119708,0.371926874804391,0.228277731183497,0.457333449997939,0.353305165227742,0.410145682451358,0.273607621769995,0.398336936816355,0.244878071948143,0.354529317665522,0.6281351617989,0.426094771529712
